pdf,column,model,category,ground_truth,predicted,correctness,completeness,overall,reason
NCT00309985_Sweeney_CHAARTED_NEJM'15,Trial,Gemini 2.5 Flash (native),structured_text,CHAARTED,E3805 study,0.0,0.0,0.0,The GT and prediction refer to different names for the trial. They are not equivalent.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Trial,LandingAI (ADE),structured_text,CHAARTED,E3805,0.0,0.0,0.0,The prediction is 'E3805' while the GT has 'CHAARTED'.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Trial Name,Gemini 2.5 Flash (free-form),exact_match,CHAARTED (E3805) – Chemohormonal therapy in metastatic hormone-sensitive prostate cancer,Chemohormonal Therapy in Metastatic Hormone-Sensitive Prostate Cancer,0.0,0.0,0.0,Trial Name must match exactly (ignoring case/whitespace). The values do not match exactly.
NCT01809691_Aggarwal_SWOG1216_JCO'22,Add-on Treatment,LandingAI (ADE),structured_text,Orteronel,Not reported,0.0,0.0,0.0,"The GT provides a specific drug name, while the prediction states ""Not reported"". These are semantically different."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,LandingAI (ADE),numeric_tolerance,13–14%,14%,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,LandingAI (ADE),numeric_tolerance,43%,43%,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Adverse Events - N (%) | Treatment-related Grade 5 | Control,LandingAI (ADE),numeric_tolerance,1 patient (<1%),1,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Adverse Events - N (%) | Treatment-related Grade 5 | Treatment,LandingAI (ADE),numeric_tolerance,5 patients (<1%),5,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,COE_RCT_IND_OVERALL_RJ,Gemini 2.5 Flash (free-form),structured_text,3.6 years (~43.2 mo),The lack of correlation of progression-free survival (PFS) and prostate-specific antigen (PSA) response with overall survival (OS) raises concerns over assumption of their consistent surrogacy for OS in the context of extensive postprotocol therapy in this setting.,0.0,0.0,0.0,"The prediction provides a completely different type of information than the ground truth. The GT is a time duration, while the prediction is a statement about the validity of surrogate endpoints."
NCT01809691_Aggarwal_SWOG1216_JCO'22,COE_RCT_IND_OVERALL_RJ,Gemini 2.5 Flash (native),structured_text,3.6 years (~43.2 mo),The lack of correlation of PFS and PSA response with OS raises concerns over assumption of their consistent surrogacy for OS in the context of extensive postprotocol therapy in this setting.,0.0,0.0,0.0,"The prediction is a statement about surrogacy, not a risk judgment expressed as a time duration."
NCT01809691_Aggarwal_SWOG1216_JCO'22,COE_RCT_IND_OVERALL_RJ,LandingAI (ADE),structured_text,3.6 years (~43.2 mo),Not applicable,0.0,0.0,0.0,"The GT provides a time duration, while the prediction states ""Not applicable"". These are semantically different."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Docetaxel administration - N (%) | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,0,not found,0.0,0.0,0.0,"The GT provides a count (0), but the definition requires both count and percentage if reported. Since the GT only provides the count, and the Pred is ""not found"", this is considered incorrect and incomplete. The GT should have been ""0 (0%)"", or ""0 (Not reported)"". Since the Pred is ""not found"", it is also incorrect."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Docetaxel administration - N (%) | Control,Gemini 2.5 Flash (native),numeric_tolerance,0,not found,0.0,0.0,0.0,"GT contains the number 0. Pred is empty (not found). Since GT has a value and Pred is empty, correctness and completeness are both 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Docetaxel administration - N (%) | Control,LandingAI (ADE),numeric_tolerance,0,Not reported,0.0,0.0,0.0,"Since the GT provides a count of 0, but no percentage, and the prediction is ""Not reported"", this is considered incorrect and incomplete. The GT provides a numerical value (0) that should have been extracted."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Docetaxel administration - N (%) | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,0 (patients unsuitable or declined docetaxel),not found,0.0,0.0,0.0,"The GT provides a count (0), but the definition requires both count and percentage if reported. Since the GT only provides the count, and the Pred is ""not found"", this is considered incorrect and incomplete. The GT should have been ""0 (0%)"", or ""0 (Not reported)"". Since the Pred is ""not found"", it is also incorrect."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Docetaxel administration - N (%) | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,0 (patients unsuitable or declined docetaxel),not found,0.0,0.0,0.0,"GT contains the number 0. Pred is empty (not found). Since GT has a value and Pred is empty, correctness and completeness are both 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Docetaxel administration - N (%) | Treatment,LandingAI (ADE),numeric_tolerance,0 (patients unsuitable or declined docetaxel),Not reported,0.0,0.0,0.0,"Since the GT provides a count of 0, but no percentage, and the prediction is ""Not reported"", this is considered incorrect and incomplete. The GT provides a numerical value (0) that should have been extracted."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Median OS (mo) | High volume | Control,Gemini 2.5 Flash (native),numeric_tolerance,4.1 years (~49.2 mo),not found,0.0,0.0,0.0,GT contains the numbers 4.1 and 49.2. Pred is empty.
NCT01809691_Aggarwal_SWOG1216_JCO'22,Median OS (mo) | High volume | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,4.8 years (~57.6 mo),not found,0.0,0.0,0.0,GT contains the number 4.8 and 57.6. Pred is empty.
NCT01809691_Aggarwal_SWOG1216_JCO'22,Median PFS (mo) | High volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,1.1 years (~13.2 mo),not found,0.0,0.0,0.0,"GT has a numerical value (13.2 after conversion to months), while Pred is ""not found"". This is a mismatch."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Median PFS (mo) | High volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,2.2 years (~26.4 mo),not found,0.0,0.0,0.0,"GT has a numerical value (26.4 after conversion to months), while Pred is ""not found"". This is a mismatch."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Median PFS (mo) | Low volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,3.6 years (~43.2 mo),not found,0.0,0.0,0.0,"GT has a numerical value (43.2 after conversion to months), while Pred is ""not found"". This is a mismatch."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Metastases - N (%) | Nodal | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Mode of metastases - N (%) | Metachronous | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,0 (0%),0.0,0.0,0.0,"GT is empty, but Pred has a value. Since one is empty and the other is not, this is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Mode of metastases - N (%) | Metachronous | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,0 (0%),0.0,0.0,0.0,"GT is empty, but Pred has a value. Since one is empty and the other is not, this is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Mode of metastases - N (%) | Synchronous | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,641 (100%),0.0,0.0,0.0,"GT is empty, but Pred has a value. Since one is empty and the other is not, this is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Mode of metastases - N (%) | Synchronous | Control,Gemini 2.5 Flash (native),numeric_tolerance,,482 (75),0.0,0.0,0.0,"Since GT is empty and Pred has values, the correctness and completeness are both 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Mode of metastases - N (%) | Synchronous | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,638 (100%),0.0,0.0,0.0,"GT is empty, but Pred has a value. Since one is empty and the other is not, this is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Mode of metastases - N (%) | Synchronous | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,,470 (74),0.0,0.0,0.0,"Since GT is empty and Pred has values, the correctness and completeness are both 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Control | CR,Gemini 2.5 Flash (native),numeric_tolerance,44%,not found,0.0,0.0,0.0,"GT contains one number (44). Pred contains no numbers. Since GT has a number and Pred does not, correctness is 0.0 and completeness is 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Control | PD,Gemini 2.5 Flash (native),numeric_tolerance,25%,not found,0.0,0.0,0.0,"The GT contains one number (25%). The Pred is empty. Since the GT is not empty and the Pred is empty, correctness and completeness are both 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Control | PD,LandingAI (ADE),numeric_tolerance,25%,Not reported,0.0,0.0,0.0,"GT has a percentage value (25%), but no count. The Pred is ""Not reported"". Since GT has a value and Pred is ""Not reported"", this is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Control | SD,Gemini 2.5 Flash (native),numeric_tolerance,31%,not found,0.0,0.0,0.0,"GT contains one number (31). Pred contains no numbers. Since GT has a number and Pred does not, correctness is 0.0 and completeness is 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Control | SD,LandingAI (ADE),numeric_tolerance,31%,Not reported,0.0,0.0,0.0,"GT has a percentage value (31%), but no count. The Pred is ""Not reported"". Since GT has a value and Pred is ""Not reported"", this is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Treatment | CR,Gemini 2.5 Flash (native),numeric_tolerance,PSA < 0.2 ng/mL: 58%,not found,0.0,0.0,0.0,"The GT contains one number (58% and 0.2). The Pred is empty. Since the GT is not empty and the Pred is empty, correctness and completeness are both 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Treatment | PD,Gemini 2.5 Flash (native),numeric_tolerance,PSA > 4.0 ng/mL: 19%,not found,0.0,0.0,0.0,"GT contains two numbers (4.0, 19). Pred contains no numbers. Since GT has numbers and Pred does not, correctness is 0.0 and completeness is 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Treatment | PD,LandingAI (ADE),numeric_tolerance,PSA > 4.0 ng/mL: 19%,Not reported,0.0,0.0,0.0,"GT has a percentage value (19%), but no count. The Pred is ""Not reported"". Since GT has a value and Pred is ""Not reported"", this is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Treatment | SD,Gemini 2.5 Flash (native),numeric_tolerance,PSA 0.2–4.0 ng/mL: 22%,not found,0.0,0.0,0.0,"GT contains three numbers (0.2, 4.0, 22). Pred contains no numbers. Since GT has numbers and Pred does not, correctness is 0.0 and completeness is 0.0."
NCT01809691_Aggarwal_SWOG1216_JCO'22,ORR - N (%) | Treatment | SD,LandingAI (ADE),numeric_tolerance,PSA 0.2–4.0 ng/mL: 22%,Not reported,0.0,0.0,0.0,"GT has a percentage value (22%), but no count. The Pred is ""Not reported"". Since GT has a value and Pred is ""Not reported"", this is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,OS Rate (%) | High volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,44% at 5 years,not found,0.0,0.0,0.0,"GT has a value, but Pred is ""Not found."""
NCT01809691_Aggarwal_SWOG1216_JCO'22,OS Rate (%) | High volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,47% at 5 years,not found,0.0,0.0,0.0,"GT has a value, but Pred is ""Not found."""
NCT01809691_Aggarwal_SWOG1216_JCO'22,OS Rate (%) | Low volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,71%,not found,0.0,0.0,0.0,"GT has a value, but Pred indicates that the information is not reported."
NCT01809691_Aggarwal_SWOG1216_JCO'22,OS Rate (%) | Low volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,71%,not found,0.0,0.0,0.0,"GT has a value, but Pred is ""Not found."""
NCT01809691_Aggarwal_SWOG1216_JCO'22,Quality of Life reported,Gemini 2.5 Flash (native),exact_match,No,not found,0.0,0.0,0.0,"""not found"" is equivalent to ""Not reported"" which is equivalent to empty, but not to ""No""."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Quality of Life reported,LandingAI (ADE),exact_match,No,Not reported,0.0,0.0,0.0,"""Not reported"" is considered equivalent to an empty value, but ""No"" is not empty. Therefore, they are different."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Race - N (%) | Amer. Indian or Alaska Nat. | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Race - N (%) | Nat. Hawaiian or Pac. Islander | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Race - N (%) | Unknown | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Region - N (%) | Africa | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Region - N (%) | Asia | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Region - N (%) | North America | Control,LandingAI (ADE),numeric_tolerance,641(100%) from United States,Not reported,0.0,0.0,0.0,"GT has a value, but Pred is ""Not reported"". This is a mismatch."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Region - N (%) | North America | Treatment,LandingAI (ADE),numeric_tolerance,638(100%) from United States,Not reported,0.0,0.0,0.0,"GT has both count and percentage. Pred is ""Not reported"" while GT has a value. This is incorrect and incomplete."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Region - N (%) | Oceania | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Region - N (%) | South America | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | High volume,Gemini 2.5 Flash (free-form),exact_match,No (extensive vs minimal disease) is reported in table 1 but outcomes by volumne are not reported,Yes,0.0,0.0,0.0,"The GT indicates that reporting by volume is not present, which is equivalent to ""No"". The prediction is ""Yes"". Therefore, they are not equivalent."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | High volume,Gemini 2.5 Flash (native),exact_match,No (extensive vs minimal disease) is reported in table 1 but outcomes by volumne are not reported,Yes,0.0,0.0,0.0,"The GT indicates that reporting by volume is not present, which aligns with ""No"". The prediction is ""Yes""."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | High volume,LandingAI (ADE),exact_match,No (extensive vs minimal disease) is reported in table 1 but outcomes by volumne are not reported,Yes,0.0,0.0,0.0,"GT clearly indicates ""No"", while Pred is ""Yes."""
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | Low volume,Gemini 2.5 Flash (free-form),exact_match,No (extensive vs minimal disease) is reported in table 1 but outcomes by volumne are not reported,Yes,0.0,0.0,0.0,"The GT indicates that reporting by volume is not present, which is equivalent to ""No"". The prediction is ""Yes"". Therefore, they are not equivalent."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | Low volume,Gemini 2.5 Flash (native),exact_match,No (extensive vs minimal disease) is reported in table 1 but outcomes by volumne are not reported,Yes,0.0,0.0,0.0,"The GT indicates that reporting by volume is not present, which aligns with ""No"". The prediction is ""Yes""."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | Low volume,LandingAI (ADE),exact_match,No (extensive vs minimal disease) is reported in table 1 but outcomes by volumne are not reported,Yes,0.0,0.0,0.0,"GT clearly indicates ""No"", while Pred is ""Yes."""
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | Metachronous,LandingAI (ADE),exact_match,No,Not reported,0.0,0.0,0.0,"""Not reported"" is considered equivalent to an empty value, but ""No"" is not empty. Therefore, they are different."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | Synchronous,Gemini 2.5 Flash (free-form),exact_match,No,Yes,0.0,0.0,0.0,"The GT is ""No"" and the prediction is ""Yes"". Therefore, they are not equivalent."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Reporting by prognostic groups - Y/N | Synchronous,LandingAI (ADE),exact_match,No,Not reported,0.0,0.0,0.0,"""Not reported"" is considered equivalent to an empty value, but ""No"" is not empty. Therefore, they are different."
NCT01957436_Fizazi_PEACE1_Lancet'22,Add-on Treatment,LandingAI (ADE),structured_text,Abiraterone + prednisone,Radiotherapy,0.0,0.0,0.0,The prediction is incorrect. Radiotherapy is not the add-on treatment in the experimental arm.
NCT01957436_Fizazi_PEACE1_Lancet'22,Adverse Events - N (%) | Treatment-related Grade 5 | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,3 (1%),not found,0.0,0.0,0.0,"GT has count and percentage, but Pred is missing."
